Date,Open,High,Low,Close,Adj Close,Volume
2017-02-23,601.1021728515625,605.2626953125,584.137939453125,585.822021484375,569.1100463867188,28728225
2017-02-27,589.6605834960938,622.4993286132812,589.5863037109375,613.6333618164062,596.1279296875,38499330
2017-02-28,610.2157592773438,618.140625,608.482177734375,613.2123413085938,595.7190551757812,16665551
2017-03-01,614.2277221679688,616.3575439453125,609.2251586914062,611.4540405273438,594.0108032226562,11253980
2017-03-02,613.1380615234375,621.4591674804688,607.7639770507812,612.5684814453125,595.0934448242188,8336344
2017-03-03,614.9459228515625,637.853759765625,614.9459228515625,623.3660888671875,605.5830688476562,38907038
2017-03-06,628.5420532226562,649.8401489257812,626.6846313476562,646.54638671875,628.1019897460938,30793458
2017-03-07,653.2330322265625,657.2697143554688,641.9895629882812,646.3482666015625,627.9096069335938,19416016
2017-03-08,647.7103271484375,647.7103271484375,637.0117797851562,639.537841796875,621.29345703125,20000005
2017-03-09,638.9434814453125,642.9058837890625,634.7333374023438,637.333740234375,619.1522827148438,14350087
2017-03-10,639.0672607421875,641.915283203125,624.6786499023438,634.8076782226562,616.6982421875,11438543
2017-03-14,653.1834716796875,653.3073120117188,636.5907592773438,638.69580078125,620.4754638671875,12813559
2017-03-15,639.4635009765625,651.969970703125,639.1416015625,646.3482666015625,627.9096069335938,11125787
2017-03-16,648.8495483398438,649.0476684570312,640.7265625,642.7325439453125,624.3970947265625,7348934
2017-03-17,647.8589477539062,653.77783203125,642.9306640625,644.2432250976562,625.8646240234375,10488640
2017-03-20,646.8683471679688,646.9921875,633.1731567382812,634.3866577148438,616.2891845703125,5939197
2017-03-21,635.080078125,635.922119140625,623.7376098632812,625.9664916992188,608.1093139648438,10428134
2017-03-22,620.1218872070312,627.006591796875,617.4224243164062,623.9357299804688,606.1365356445312,9364609
2017-03-23,625.64453125,632.7769165039062,623.0936889648438,630.671875,612.680419921875,5449349
2017-03-24,631.068115234375,639.93408203125,628.2696533203125,637.333740234375,619.1522827148438,7514381
2017-03-27,629.5822143554688,633.3712768554688,617.744384765625,619.6760864257812,601.9983520507812,14976876
2017-03-28,623.0936889648438,626.0655517578125,615.2183227539062,617.0261840820312,599.4240112304688,10017936
2017-03-29,619.9732666015625,624.0842895507812,610.8843994140625,622.425048828125,604.6688842773438,8733582
2017-03-30,621.6077880859375,631.3900756835938,620.6171875,629.3593139648438,611.4053955078125,12858458
2017-03-31,627.05615234375,662.5447387695312,627.05615234375,654.2483520507812,635.5843505859375,20947737
2017-04-03,664.6993408203125,683.7685546875,662.24755859375,680.8710327148438,661.447509765625,20715169
2017-04-05,691.049560546875,702.3424682617188,683.5704345703125,700.8565673828125,680.8629760742188,18609462
2017-04-06,697.884765625,717.6473999023438,694.5166625976562,712.4962768554688,692.170654296875,23361514
2017-04-07,703.9769897460938,710.2673950195312,694.6900634765625,696.696044921875,676.8211669921875,14710432
2017-04-10,698.3800659179688,705.7600708007812,682.18359375,684.1895751953125,664.67138671875,14199616
2017-04-11,687.4090576171875,693.64990234375,678.6173706054688,679.7318115234375,660.3408813476562,14883207
2017-04-12,684.9077758789062,686.7156372070312,669.2313842773438,670.6430053710938,651.51123046875,12667376
2017-04-13,670.6430053710938,680.2518920898438,667.3491821289062,675.9922485351562,656.7078857421875,5867471
2017-04-17,676.09130859375,691.222900390625,676.09130859375,689.3902587890625,669.7236938476562,5463005
2017-04-18,693.4022216796875,698.3800659179688,677.0819702148438,678.6669311523438,659.3063354492188,7391572
2017-04-19,678.0725708007812,684.783935546875,672.4013061523438,677.9735107421875,658.6326904296875,5340733
2017-04-20,683.0255737304688,686.8889770507812,675.6455688476562,678.344970703125,658.9935302734375,3873597
2017-04-21,683.7685546875,703.8284301757812,682.802734375,694.665283203125,674.8482055664062,13951559
2017-04-24,697.9094848632812,710.7626953125,693.5260620117188,702.0452880859375,682.0177001953125,11774019
2017-04-25,723.1453247070312,726.9839477539062,706.3544921875,709.6730346679688,689.4279174804688,16966725
2017-04-26,710.7626953125,713.2639770507812,694.7147827148438,701.5747680664062,681.5606079101562,7736192
2017-04-27,701.84716796875,705.3886108398438,694.5166625976562,698.1323852539062,678.2164916992188,5801788
2017-04-28,698.2562255859375,703.481689453125,688.96923828125,691.049560546875,671.3357543945312,5468153
2017-05-02,694.4176025390625,694.4176025390625,676.7352294921875,678.8402709960938,659.4747924804688,8579933
2017-05-03,681.9854736328125,683.8923950195312,676.09130859375,678.6173706054688,659.2581176757812,4384266
2017-05-04,681.0443725585938,683.32275390625,670.667724609375,672.5994262695312,653.4119873046875,6629876
2017-05-05,674.4072875976562,677.2553100585938,656.2791137695312,657.8888549804688,639.1209716796875,7198681
2017-05-08,658.7556762695312,663.4610595703125,652.9853515625,654.4960327148438,635.8250122070312,7414794
2017-05-09,655.7838134765625,660.5635375976562,653.9264526367188,658.9290161132812,640.1315307617188,9740485
2017-05-10,661.1331176757812,675.3978881835938,659.0775756835938,673.1690063476562,653.9651489257812,10571126
2017-05-11,675.6455688476562,678.4440307617188,669.47900390625,673.3919067382812,654.1817626953125,6361244
2017-05-12,673.6395874023438,675.5960083007812,665.7146606445312,668.8846435546875,649.8031005859375,3472060
2017-05-15,671.8317260742188,671.8317260742188,660.4891967773438,665.7394409179688,646.74755859375,3109625
2017-05-16,666.705322265625,681.9854736328125,664.2039794921875,671.7821655273438,652.6179809570312,5840738
2017-05-17,670.1476440429688,676.5618896484375,667.5473022460938,670.1972045898438,651.0783081054688,4543269
2017-05-18,663.83251953125,668.6617431640625,655.8333740234375,657.443115234375,638.6879272460938,4518258
2017-05-19,660.2415771484375,661.5789184570312,648.8495483398438,653.2330322265625,634.5980224609375,5913291
2017-05-22,657.0220947265625,660.5387573242188,651.4251708984375,655.8580932617188,637.1481323242188,4061858
2017-05-23,656.6258544921875,658.6813354492188,644.8870849609375,646.6454467773438,628.1982421875,4256413
2017-05-24,647.6112670898438,650.6821899414062,641.469482421875,642.75732421875,624.421142578125,6611691
2017-05-25,643.896484375,650.0382690429688,642.13818359375,645.1099853515625,626.7066650390625,11963002
2017-05-26,645.8529663085938,665.8880615234375,643.896484375,662.3713989257812,643.4756469726562,9890146
2017-05-29,662.2227783203125,676.314208984375,661.5293579101562,672.079345703125,652.90673828125,11086441
2017-05-30,671.5840454101562,675.9427490234375,667.9188232421875,673.2928466796875,654.0855102539062,4457308
2017-05-31,677.0819702148438,677.552490234375,661.62841796875,664.055419921875,645.1116333007812,7579368
2017-06-01,660.0929565429688,663.7086791992188,655.2885131835938,657.8888549804688,639.1209716796875,4399971
2017-06-02,661.232177734375,663.0648193359375,652.3167114257812,656.1552734375,637.4368896484375,5304943
2017-06-05,656.8982543945312,664.2039794921875,651.7470703125,658.4337158203125,639.6502685546875,5000365
2017-06-06,660.7120971679688,660.7120971679688,649.3448486328125,650.2363891601562,631.686767578125,4426274
2017-06-07,649.4439086914062,664.6993408203125,648.354248046875,663.21337890625,644.2935791015625,5168439
2017-06-08,663.7086791992188,666.086181640625,657.789794921875,659.59765625,640.7810668945312,3647290
2017-06-09,666.2347412109375,670.1229248046875,659.2509765625,661.5789184570312,642.705810546875,6385564
2017-06-12,657.046875,658.6318359375,652.3167114257812,653.5302124023438,634.8866577148438,3891567
2017-06-13,654.0997924804688,657.2697143554688,649.3448486328125,651.004150390625,632.4326782226562,2780692
2017-06-14,651.7718505859375,673.6148071289062,651.7718505859375,672.3765258789062,653.1953125,24431465
2017-06-15,673.6148071289062,690.9505004882812,673.1690063476562,685.4773559570312,665.9224853515625,13056205
2017-06-16,688.0281982421875,691.3467407226562,678.2211303710938,687.8795776367188,668.256103515625,15096065
2017-06-19,688.572998046875,701.2528076171875,688.572998046875,698.0086059570312,678.09619140625,7031853
2017-06-20,697.884765625,704.3732299804688,697.1170043945312,699.5440063476562,679.5877075195312,4680750
2017-06-21,697.2904052734375,707.2955322265625,695.5320434570312,704.32373046875,684.2311401367188,9226522
2017-06-22,708.0137329101562,715.9138793945312,707.14697265625,709.5986938476562,689.355712890625,10207734
2017-06-23,711.2579956054688,714.2297973632812,708.5833129882812,711.1837158203125,690.8954467773438,14372622
2017-06-27,709.2767944335938,714.72509765625,705.8096313476562,711.8275756835938,691.52099609375,15040990
2017-06-28,713.2144165039062,713.2144165039062,691.222900390625,692.6840209960938,672.9235229492188,7184538
2017-06-29,693.427001953125,698.3800659179688,688.5234985351562,689.811279296875,670.1327514648438,5952538
2017-06-30,689.4645385742188,689.6626586914062,681.0691528320312,683.5209350585938,664.0217895507812,3606284
2017-07-03,687.5823974609375,690.8018798828125,679.0631713867188,684.0409545898438,664.5269775390625,4243619
2017-07-04,688.4739379882812,706.8497924804688,687.9786376953125,704.2989501953125,684.2070922851562,8683942
2017-07-05,708.0137329101562,716.92919921875,705.3143310546875,714.5517578125,694.16748046875,12556953
2017-07-06,717.54833984375,718.1922607421875,712.2485961914062,714.5022583007812,694.119384765625,6271927
2017-07-07,714.72509765625,741.8430786132812,713.2391967773438,738.5740356445312,717.50439453125,16542604
2017-07-10,740.530517578125,743.4032592773438,737.5586547851562,739.4160766601562,718.3223876953125,1617344
2017-07-11,743.4528198242188,745.1368408203125,736.5185546875,740.1590576171875,719.044189453125,9689441
2017-07-12,742.6603393554688,755.3401489257812,741.71923828125,748.4553833007812,727.1038818359375,7893715
2017-07-13,747.2914428710938,755.3401489257812,746.0036010742188,753.9037475585938,737.7673950195312,10619232
2017-07-14,752.8635864257812,760.7885131835938,750.6594848632812,759.674072265625,743.4141845703125,9474992
2017-07-17,761.2838134765625,772.4776611328125,761.2838134765625,768.5895385742188,752.1388549804688,8652868
2017-07-18,766.1377563476562,768.6143188476562,748.4058837890625,752.8140869140625,736.700927734375,9063934
2017-07-19,749.1983642578125,761.7791137695312,749.1983642578125,759.27783203125,743.0264282226562,5441174
2017-07-20,762.6458740234375,767.7227783203125,754.6962280273438,757.2717895507812,741.0632934570312,6288420
2017-07-21,767.7227783203125,788.376953125,765.221435546875,785.0584106445312,768.2551879882812,44831188
2017-07-24,792.4879760742188,804.8211059570312,785.0584106445312,800.0413818359375,782.91748046875,20042658
2017-07-25,804.7220458984375,804.8458862304688,791.2992553710938,793.5529174804688,776.5679321289062,9259100
2017-07-26,794.5682983398438,807.297607421875,793.0328369140625,803.7561645507812,786.552734375,10131916
2017-07-27,806.3565673828125,808.090087890625,786.7177124023438,789.9124145507812,773.0052490234375,8495918
2017-07-28,788.1541137695312,795.43505859375,781.59130859375,789.7390747070312,772.835693359375,6614152
2017-07-31,793.453857421875,801.7997436523438,790.5067749023438,800.0166625976562,782.893310546875,7645862
2017-08-01,803.7561645507812,803.7561645507812,788.2778930664062,794.2711181640625,777.2706909179688,5681949
2017-08-02,797.4410400390625,810.17041015625,796.5,806.950927734375,789.6790771484375,9592846
2017-08-03,805.7869262695312,824.63330078125,800.9329833984375,817.3027954101562,799.8093872070312,9094953
2017-08-04,823.6921997070312,823.6921997070312,799.9671020507812,803.458984375,786.2619018554688,8574605
2017-08-07,808.1396484375,808.1396484375,798.7041015625,800.5862426757812,783.4507446289062,4401364
2017-08-08,801.4035034179688,802.9141845703125,785.949951171875,793.7510375976562,776.7617797851562,5058636
2017-08-09,793.23095703125,802.3941040039062,785.0584106445312,791.8936157226562,774.9441528320312,4816513
2017-08-10,789.045654296875,795.7817993164062,781.5665283203125,784.7365112304688,767.940185546875,4701836
2017-08-11,768.1932983398438,782.5819091796875,759.3025512695312,765.8653564453125,749.4729614257812,7843781
2017-08-14,773.1710815429688,784.810791015625,773.1710815429688,779.1395263671875,762.4629516601562,6202842
2017-08-16,778.6194458007812,780.6007080078125,767.8218383789062,775.6971435546875,759.0943603515625,6265622
2017-08-17,777.133544921875,791.3240356445312,773.2454223632812,776.1924438476562,759.5789794921875,7304951
2017-08-18,774.6570434570312,781.4922485351562,769.282958984375,780.3035278320312,763.60205078125,3662412
2017-08-21,781.0960083007812,784.637451171875,772.7996215820312,774.8551635742188,758.270263671875,3495195
2017-08-22,778.6194458007812,782.5323486328125,770.7193603515625,772.7005615234375,756.161865234375,4399773
2017-08-23,775.0780639648438,785.826171875,769.282958984375,783.5972900390625,766.8253173828125,3839702
2017-08-24,787.5349731445312,789.0703735351562,774.9046630859375,776.6630249023438,760.0394287109375,5839979
2017-08-28,782.1113891601562,783.5477294921875,773.2701416015625,775.9200439453125,759.3124389648438,5684028
2017-08-29,773.5921020507812,776.3905639648438,757.816650390625,758.8815307617188,742.6386108398438,6998558
2017-08-30,766.50927734375,777.0344848632812,763.3888549804688,774.70654296875,758.1248168945312,4769560
2017-08-31,780.1054077148438,791.2249755859375,779.6100463867188,789.7638549804688,772.8599243164062,11585780
2017-09-01,792.4136962890625,800.7100830078125,791.99267578125,797.4906005859375,780.4213256835938,7121827
2017-09-04,800.1652221679688,810.393310546875,790.4324951171875,799.100341796875,781.99658203125,9950182
2017-09-05,807.34716796875,809.7493896484375,802.9141845703125,808.6349487304688,791.3271484375,11637538
2017-09-06,805.5640869140625,818.4915161132812,803.7809448242188,814.974853515625,797.5313720703125,22496263
2017-09-07,815.2720336914062,824.682861328125,807.34716796875,810.4180297851562,793.072021484375,7478761
2017-09-08,812.3002319335938,815.5197143554688,804.474365234375,809.2293090820312,791.90869140625,6114140
2017-09-11,813.5880126953125,819.0858764648438,808.8826293945312,810.2199096679688,792.8781127929688,5856706
2017-09-12,815.0243530273438,817.2532348632812,809.328369140625,816.0150146484375,798.5491943359375,2999837
2017-09-13,816.2626342773438,851.8255615234375,814.2814331054688,841.0278930664062,823.0267333984375,13557530
2017-09-14,847.7640380859375,853.4105224609375,834.0936279296875,835.92626953125,818.0343017578125,5476914
2017-09-15,834.0936279296875,844.8417358398438,826.9116821289062,833.8955078125,816.0469360351562,13196770
2017-09-18,842.0184936523438,843.0586547851562,835.1832885742188,837.6102905273438,819.6822509765625,2336110
2017-09-19,840.730712890625,840.7802734375,829.1405639648438,830.7255249023438,812.9448852539062,3562177
2017-09-20,848.0612182617188,864.3072509765625,837.1644897460938,839.1952514648438,821.2332763671875,11511053
2017-09-21,839.0466918945312,843.7025146484375,828.3976440429688,833.44970703125,815.6107177734375,5976672
2017-09-22,832.0133666992188,832.0133666992188,805.5640869140625,809.724609375,792.3934326171875,5673719
2017-09-25,807.34716796875,820.175537109375,797.63916015625,813.8356323242188,796.41650390625,6566972
2017-09-26,813.9842529296875,819.2839965820312,804.5734252929688,812.3992919921875,795.0108642578125,4875350
2017-09-27,817.8475952148438,817.9466552734375,788.0302734375,791.64599609375,774.7017211914062,8514143
2017-09-28,792.1412963867188,795.3607788085938,772.8739013671875,779.0652465820312,762.3903198242188,13636223
2017-09-29,784.3154907226562,785.949951171875,771.7842407226562,773.5673828125,757.0100708007812,7691452
2017-10-03,787.5349731445312,796.3018798828125,777.9755859375,790.853515625,773.92626953125,8466559
2017-10-04,791.6954956054688,817.2037353515625,788.1293334960938,811.1610107421875,793.7991333007812,8725859
2017-10-05,817.2532348632812,820.6708374023438,810.962890625,816.4112548828125,798.9369506835938,4906551
2017-10-06,816.2626342773438,831.468505859375,814.8757934570312,829.1901245117188,811.4422607421875,5998431
2017-10-09,831.121826171875,831.914306640625,820.22509765625,822.8502197265625,805.2380981445312,4084462
2017-10-10,823.1968994140625,839.3438720703125,823.1968994140625,835.2823486328125,817.4041748046875,6798826
2017-10-11,837.3626098632812,850.339599609375,828.1499633789062,832.260986328125,814.4473876953125,7116625
2017-10-12,834.1926879882812,868.5668334960938,834.1926879882812,864.5548706054688,846.0501708984375,8603714
2017-10-13,871.0433959960938,882.3363037109375,865.1492309570312,868.2201538085938,849.636962890625,9926723
2017-10-16,870.7462158203125,883.6241455078125,853.21240234375,868.5668334960938,849.9762573242188,14772250
2017-10-17,869.755615234375,875.69921875,859.0570068359375,866.1398315429688,847.6011962890625,6414314
2017-10-18,869.1611938476562,909.2809448242188,866.7837524414062,905.912841796875,886.52294921875,16924095
2017-10-19,907.2006225585938,913.2433471679688,894.5208129882812,901.3560180664062,882.0635986328125,3698813
2017-10-23,904.327880859375,935.8292846679688,900.5635375976562,930.92578125,911.0004272460938,12670626
2017-10-24,938.8010864257812,938.8010864257812,919.4841918945312,925.4774169921875,905.6686401367188,6395360
2017-10-25,931.2724609375,937.0180053710938,920.77197265625,931.0743408203125,911.145751953125,4620435
2017-10-26,931.1734008789062,948.8062744140625,922.2579345703125,938.50390625,918.4164428710938,7771680
2017-10-27,941.0795288085938,947.7166137695312,917.0076904296875,921.1187133789062,901.4032592773438,5306577
2017-10-30,925.229736328125,936.6712646484375,921.8616943359375,933.64990234375,913.666259765625,3610434
2017-10-31,936.076904296875,936.869384765625,923.4466552734375,932.0154418945312,912.0667724609375,4386549
2017-11-01,938.8506469726562,948.8062744140625,936.869384765625,943.6055908203125,923.4088745117188,8109185
2017-11-02,943.8532104492188,947.5184936523438,935.3834838867188,937.71142578125,917.640869140625,4743147
2017-11-03,946.9736328125,946.9736328125,931.322021484375,936.4236450195312,916.380615234375,2214524
2017-11-06,933.64990234375,933.64990234375,920.2766723632812,923.7438354492188,903.9722290039062,4503082
2017-11-07,924.5858764648438,926.2203369140625,894.5703735351562,898.1860961914062,878.9614868164062,9436552
2017-11-08,894.0255126953125,897.49267578125,875.7982788085938,879.4635620117188,860.6397705078125,8192911
2017-11-09,886.3483276367188,901.3560180664062,883.6736450195312,892.0443115234375,872.951171875,6925831
2017-11-10,892.4901123046875,892.4901123046875,870.9443359375,875.5506591796875,856.810546875,6425509
2017-11-13,876.6898803710938,883.5250854492188,865.2978515625,867.0314331054688,848.4736938476562,4194396
2017-11-14,866.7837524414062,886.595947265625,864.8025512695312,878.3739013671875,859.5733642578125,5760193
2017-11-15,876.194580078125,882.2372436523438,869.7060546875,875.4020385742188,856.6651611328125,7048053
2017-11-16,877.1851806640625,897.49267578125,877.1851806640625,895.3628540039062,876.19873046875,6996737
2017-11-17,910.321044921875,916.2152099609375,899.9691772460938,903.3372802734375,884.00244140625,5639193
2017-11-20,897.6907958984375,915.6703491210938,896.5020751953125,912.2032470703125,892.6785888671875,4260195
2017-11-21,918.0973510742188,930.8267211914062,916.8095703125,923.7933349609375,904.0206909179688,6037454
2017-11-22,928.6473388671875,929.8360595703125,914.77880859375,922.01025390625,902.2757568359375,5103410
2017-11-23,922.2579345703125,940.98046875,917.9487915039062,938.107666015625,918.0286865234375,7398598
2017-11-24,941.0795288085938,950.4902954101562,938.50390625,942.169189453125,922.0032348632812,6455055
2017-11-27,938.3553466796875,948.5090942382812,935.1358642578125,942.4168090820312,922.2455444335938,4724436
2017-11-28,940.930908203125,942.4168090820312,929.291259765625,934.491943359375,914.490234375,4685893
2017-11-29,933.0060424804688,941.0795288085938,932.1640014648438,937.1170654296875,917.0592041015625,3709698
2017-11-30,932.6098022460938,932.6098022460938,910.8659057617188,912.8966674804688,893.3572387695312,9524326
2017-12-01,915.7694091796875,922.5055541992188,899.1766967773438,901.5541381835938,882.2574462890625,5129555
2017-12-04,904.9222412109375,905.2194213867188,888.9238891601562,893.1339721679688,874.0175170898438,4662629
2017-12-05,892.5891723632812,912.1041870117188,887.041748046875,905.120361328125,885.7473754882812,8448505
2017-12-06,901.455078125,921.5645141601562,900.266357421875,917.9487915039062,898.30126953125,11112030
2017-12-07,921.3168334960938,927.2109375,914.3330078125,922.802734375,903.0513305664062,5581979
2017-12-08,925.0811767578125,928.1520385742188,910.4201049804688,912.351806640625,892.8240356445312,5641459
2017-12-11,913.7882080078125,917.3048706054688,904.9718017578125,907.54736328125,888.1224365234375,4980620
2017-12-12,907.3492431640625,920.2766723632812,899.473876953125,907.0025024414062,887.5892333984375,7283405
2017-12-13,908.2903442382812,916.2647094726562,902.1485595703125,906.0614624023438,886.6683349609375,4221739
2017-12-14,910.37060546875,916.2152099609375,900.2168579101562,912.8471069335938,893.3087768554688,5068725
2017-12-15,922.2579345703125,924.1896362304688,909.0828247070312,911.113525390625,891.6123046875,11264479
2017-12-18,903.3867797851562,923.8923950195312,854.5497436523438,912.351806640625,892.8240356445312,8575323
2017-12-19,914.9274291992188,918.2954711914062,911.3612060546875,917.2553100585938,897.62255859375,4103513
2017-12-20,917.205810546875,918.6917114257812,908.389404296875,909.528564453125,890.0611572265625,4819670
2017-12-21,909.8257446289062,915.2741088867188,901.455078125,904.3773803710938,885.020263671875,4186472
2017-12-22,906.0614624023438,913.7386474609375,900.7616577148438,911.7574462890625,892.242431640625,4918863
2017-12-26,916.1656494140625,930.083740234375,909.528564453125,921.0692138671875,901.3548583984375,5351708
2017-12-27,924.2391357421875,928.6968994140625,910.37060546875,915.0759887695312,895.4899291992188,4393640
2017-12-28,916.5618896484375,925.6259765625,910.4696655273438,915.5217895507812,895.9261474609375,7158735
2017-12-29,917.8001708984375,923.5457153320312,909.8753051757812,912.4013671875,892.87255859375,5117894
2018-01-01,914.0358276367188,914.0358276367188,898.9785766601562,901.2074584960938,881.918212890625,4362651
2018-01-02,904.4269409179688,910.9154052734375,897.888916015625,902.5942993164062,883.2753295898438,4383980
2018-01-03,916.3142700195312,917.3048706054688,904.4764404296875,906.2100219726562,886.8136596679688,6233847
2018-01-04,909.528564453125,913.144287109375,907.1015625,911.6583862304688,892.1454467773438,4157621
2018-01-05,913.144287109375,918.1964111328125,911.60888671875,914.5806884765625,895.0051879882812,3434151
2018-01-08,917.4039306640625,922.2579345703125,914.828369140625,919.8309326171875,900.1431274414062,4073668
2018-01-09,919.4346923828125,935.0368041992188,915.3236694335938,932.114501953125,912.1636352539062,6596942
2018-01-10,934.145263671875,938.50390625,926.7156372070312,933.5013427734375,913.5209350585938,5412323
2018-01-11,932.9564819335938,933.7985229492188,926.2203369140625,928.9445190429688,909.0615844726562,3622391
2018-01-12,934.145263671875,943.8532104492188,929.4398193359375,940.0888671875,919.9674072265625,6955338
2018-01-15,941.0795288085938,949.4996948242188,936.3245849609375,940.2374877929688,920.1128540039062,5132305
2018-01-16,938.8010864257812,938.8010864257812,911.3612060546875,914.2835083007812,894.71435546875,4995805
2018-01-17,917.3048706054688,920.2766723632812,898.4832763671875,915.8189697265625,896.2169799804688,6093651
2018-01-18,920.2766723632812,920.8710327148438,906.5072021484375,911.0640258789062,891.5637817382812,4329708
2018-01-19,914.3330078125,925.6259765625,913.4414672851562,922.5551147460938,902.8089599609375,4602784
2018-01-22,939.0982666015625,965.1513061523438,931.1734008789062,962.3776245117188,941.779052734375,21090881
2018-01-23,965.8447265625,981.6449584960938,965.8447265625,974.0172729492188,953.1696166992188,10396119
2018-01-24,972.5313720703125,972.5313720703125,953.6107177734375,957.2760009765625,936.78662109375,6594595
2018-01-25,958.8114013671875,962.8729248046875,947.1717529296875,956.8302001953125,936.3504028320312,6308657
2018-01-29,957.1273803710938,968.1231689453125,950.2921752929688,955.443359375,934.9932861328125,4567493
2018-01-30,956.7311401367188,956.7311401367188,940.0888671875,941.4757690429688,921.3246459960938,4237933
2018-01-31,941.0795288085938,955.443359375,932.7088623046875,952.2733764648438,931.8910522460938,5792601
2018-02-01,954.205078125,963.46728515625,927.8053588867188,934.9872436523438,914.9749755859375,7626196
2018-02-02,926.2203369140625,935.0863037109375,892.5396118164062,895.858154296875,876.683349609375,13367616
2018-02-05,885.6053466796875,903.931640625,873.5198974609375,893.6788330078125,874.5506591796875,8856689
2018-02-06,868.7649536132812,889.5678100585938,862.8212890625,883.7232055664062,864.8082275390625,11104841
2018-02-07,894.0750732421875,896.8983154296875,881.6428833007812,886.0015869140625,867.037841796875,7168146
2018-02-08,889.46875,902.0989990234375,883.9708251953125,896.0562744140625,876.8773193359375,6380648
2018-02-09,880.6522827148438,893.5302124023438,877.6804809570312,889.419189453125,870.3822631835938,5344463
2018-02-12,894.5208129882812,909.578125,893.5797729492188,906.9034423828125,887.4923095703125,5481260
2018-02-14,914.3330078125,933.64990234375,912.351806640625,924.883056640625,905.0870361328125,10267369
2018-02-15,928.845458984375,936.869384765625,919.4346923828125,926.8642578125,907.02587890625,6167365
2018-02-16,930.7771606445312,933.7490234375,909.4790649414062,912.6489868164062,893.1149291992188,4443395
